Process Name,UUID,Qty,Unit
"electricity, high voltage, import from GB | electricity, high voltage | EN15804, U",007abbb3-9bd0-401d-a9b2-47b00399e42a,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",1845eef3-d1ef-4052-a540-254d460d8ccb,1,MJ
"heat and power co-generation, hard coal | electricity, high voltage | EN15804, U",4ccf22a5-02f5-47fb-b640-7ba3a0eb2264,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",d1208cb8-788a-4441-a4ee-2a515aae89f3,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",bbd78718-cdd7-43c2-a193-905e319aa08e,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",556d2233-5941-450f-be7c-a88908c8b4c2,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | electricity, high voltage | EN15804, U",a2083f2b-8a81-4a8f-a6b6-461378b4e6b6,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",c010c5df-c007-4be3-a3f8-20b01ae535b3,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",d405ddd1-b58d-4318-91da-37aeac6714f5,1,MJ
"treatment of coal gas, in power plant | electricity, high voltage | EN15804, U",4afba3df-be77-4b8c-b6b1-ce29b14b9831,1,MJ
"electricity, high voltage, import from IN-Northern grid | electricity, high voltage | EN15804, U",baa54bda-43f6-4c48-8579-1b01880e4305,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",b9cb6ea6-6bb2-4936-994b-a6a02b7583e7,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",d026b4fe-88d7-4300-b423-0b1a0007a6a5,1,MJ
"electricity, high voltage, import from GH | electricity, high voltage | EN15804, U",0f55bd3d-2b8e-4dd0-979b-17887f1eadf6,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",8f4f1bdd-da06-4310-96d5-0a2ba23284f0,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",6df36348-2540-42b0-bf90-2efe50ecb991,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",b1aa1db6-2052-4a64-8f5a-57fd834a0caf,1,MJ
"electricity, high voltage, residual mix | electricity, high voltage | EN15804, U",1ba2e3b6-33ac-4aff-9c8e-864bae025aba,1,MJ
"electricity, high voltage, import from IN-North-eastern grid | electricity, high voltage | EN15804, U",e3a8d87c-5009-4fff-91fb-7a9eca03d504,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",995e3bcc-6b90-43d0-bc75-dc5ee9b50f16,1,MJ
"electricity production, peat | electricity, high voltage | EN15804, U",1621edbf-7bac-49ea-839c-722e6dd22847,1,MJ
"electricity, high voltage, import from CH | electricity, high voltage | EN15804, U",5b6018fb-e200-47f4-83d4-37d1cbb71534,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",1821381d-fb5d-4be1-b90b-506d18a794bd,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",3d70852a-4c46-4b7b-828e-1a77c478faeb,1,MJ
"electricity production, deep geothermal | electricity, high voltage | EN15804, U",d66b4ddb-c602-44f7-92c0-b51c60f12f4e,1,MJ
"electricity, high voltage, import from DZ | electricity, high voltage | EN15804, U",ce5f0541-0f2b-4e80-a693-e0e52099f1e5,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",f34addfb-a058-41f1-a1e1-b057c24979b7,1,MJ
"electricity, high voltage, import from TZ | electricity, high voltage | EN15804, U",8b59d06c-4373-4c8b-86bf-fde2cf94cfbf,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",653d8000-d108-4e97-8a15-c7aa3146e6ff,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",4a777e79-2c3f-409c-8b47-c283a6fe82b7,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",40db59a9-04c2-47dc-8330-86ad04275b5b,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",d9d06afb-6ab3-4f0b-8bee-c92d3e048fba,1,MJ
"electricity, high voltage, import from UA | electricity, high voltage | EN15804, U",f36460bc-b5b2-4597-b4d6-3baa72f0280d,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",5ea7a2ef-9983-40db-b066-c8b9cb6ab350,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",7234fe95-0424-45a0-bdb3-97a6754ac212,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",f4e22e01-7d97-4b37-9042-e4964264e8cb,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",84fc25db-1873-4cbe-bdb6-92ca276477b4,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",19098ed3-e362-4442-ac3e-d40ea6c42197,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",6290ecef-4ede-4611-84f3-41633a3191cd,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",d468fa00-ccf8-465c-8104-d59bb746a400,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",3de2b88d-5171-494a-a768-1e04298f93bf,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",85a85ad8-8876-43b8-8e11-99f0ad241d9e,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",e0fef995-7df3-4a28-b5df-a51c64c20f70,1,MJ
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",1020edb4-666a-4255-994f-d2f58ea757b6,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",f2a86018-3334-4a6e-bc4c-02870a5dfd95,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",40f25297-96dd-4cff-8488-be7d1cd47973,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",059ef5ab-aa55-4f2f-bc93-9590e6efd0a6,1,MJ
"treatment of coal gas, in power plant | electricity, high voltage | EN15804, U",eac47859-a6cc-4ce3-87e4-7b20610e0097,1,MJ
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | EN15804, U",e111a6c5-e385-4913-84d2-817be4dae4e1,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",9da52217-088b-41ac-9e5b-0ce57b8b582f,1,MJ
"treatment of coal gas, in power plant | electricity, high voltage | EN15804, U",d7c1b333-e8b9-48fe-9ac0-36e50db8917f,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",ecb975f7-8a07-4eef-a5e8-3e4e34fbb98b,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",ce4ed05b-0a9d-4d36-a6a5-00e8d4d07f5d,1,MJ
"electricity, high voltage, import from HU | electricity, high voltage | EN15804, U",c6fb6415-e0b1-4d9c-92e8-e392332676fe,1,MJ
"electricity production, solar thermal parabolic trough, 50 MW | electricity, high voltage | EN15804, U",949ed251-e98d-4f0a-ace7-42bc005cacf1,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",dba8cbdf-b6de-4d07-923e-41c8ce77e604,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",ce42b5b2-8dff-4f84-bfcd-257ee2dda261,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",1b39de66-47b9-4594-bed4-8d6664a5c934,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",90815043-bc2c-4b05-8abc-6ba658302aae,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | electricity, high voltage | EN15804, U",24360e82-90ff-496f-a3ff-4fd9381686df,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",3b352542-e5e2-4ddc-8836-60c3868719e7,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",450e217b-3654-4b10-94b3-daac4e3f6132,1,MJ
"electricity, high voltage, import from CA-ON | electricity, high voltage | EN15804, U",ce708561-7d4e-4d9d-8701-933db7d8d553,1,MJ
"electricity production, wind, 1-3MW turbine, offshore | electricity, high voltage | EN15804, U",84d6974f-bb1c-4c43-bfb9-6eadd1ee82cb,1,MJ
"electricity, high voltage, import from ES | electricity, high voltage | EN15804, U",ac718981-92eb-4400-845a-30907347a141,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",e8df1992-d3f5-4981-9942-1262b7228d3d,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | electricity, high voltage | EN15804, U",e4bd7004-87e9-4d61-bc6e-571bebd368c0,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",1adb88c7-1a3a-4b49-84cf-c731182c97d2,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",19e20284-3d8e-4def-92af-4b0ca4f1face,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",24fffcf0-3853-4ce7-a021-f0e2c1435c42,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",de0575c5-65a4-4ef6-a048-9cb83f84577e,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",d6daa427-c798-4bcb-9b46-ef86c6c80c7d,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",a78e2060-6e48-4e53-9ac0-3b3ef9583088,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",d3db48dd-b0ce-4fb8-8af7-a9c74055e61e,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",0f495e90-f111-47e3-ae40-56928bc0c0b2,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",985fa0bd-253e-4aec-bbdc-a4077777937c,1,MJ
"electricity, high voltage, residual mix | electricity, high voltage | EN15804, U",84dfb545-d1d3-4553-80de-a078bd894b33,1,MJ
"heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction | electricity, high voltage | EN15804, U",229f3f5a-e3e2-451f-b958-b8d5686721aa,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",bb17853d-0296-4103-ac23-92b0713f2b17,1,MJ
"electricity, high voltage, import from HN | electricity, high voltage | EN15804, U",5e1a5420-1802-40f6-8cbf-25b0a48a5c33,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",3ba8e37b-746e-4cdf-82de-bd6211feb02e,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",96277982-7e72-46c0-aa0b-9bdbd1765959,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",83443fc6-08d7-4ea8-a76f-44cc0d6ec86a,1,MJ
"electricity production, hydro, reservoir, alpine region | electricity, high voltage | EN15804, U",73255d4f-9fbc-4fc5-95ff-c7e52db5b6e1,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",c2edd6fc-59fc-40ea-976c-34c93bcb45e8,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",ca4c29cf-513e-4f82-9f19-9ffec75b0805,1,MJ
"electricity, high voltage, import from DK | electricity, high voltage | EN15804, U",9ba6ba65-7944-4a7d-bf68-07fb5b7829f8,1,MJ
"electricity, high voltage, residual mix | electricity, high voltage | EN15804, U",a8fb2018-02c6-43ff-a673-5b1c05fed3a9,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",a94491ba-196b-4116-88c2-2b939b118e73,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",9bee58e3-9472-4308-8fa6-84d32c90970e,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",e798e46b-4ea2-4728-9304-655172d36829,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",d426ae0d-3cd2-48e9-82cb-bc7988c8670e,1,MJ
"electricity, high voltage, import from CN-NCGC | electricity, high voltage | EN15804, U",f70f878d-05fa-4040-ba06-e2f1d10206d6,1,MJ
"electricity production, hydro, reservoir, tropical region | electricity, high voltage | EN15804, U",503406ce-686c-47ea-bca7-6ac7e054a23f,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | electricity, high voltage | EN15804, U",73641420-64aa-487c-8eb8-87f973d1c8ba,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",f0d9d5d5-2005-4b91-b9fb-dd3a70e3a188,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",569f214b-3b9d-4c5a-8189-17b76c9cd37d,1,MJ
"electricity, high voltage, import from CA-SK | electricity, high voltage | EN15804, U",e9001de8-75ae-4f33-9e81-5273266bca1a,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",b77f0c0c-9b16-416a-9b2c-ee31fcd6de2e,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",67c5f12a-2a19-4a84-9b5d-936326be9bf8,1,MJ
"electricity, high voltage, import from UZ | electricity, high voltage | EN15804, U",cc8a8caa-8ad1-4cb1-853d-55823596e585,1,MJ
"electricity, high voltage, nuclear, import from France | electricity, high voltage | EN15804, U",0d36d94e-948d-462e-b47d-4e45f9ec6b83,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",ea6baa0b-0368-473c-998c-0fac24432054,1,MJ
"market group for electricity, high voltage | electricity, high voltage | EN15804, U",1fb1a5f7-8773-4cfb-a537-d2d893e12aa0,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",233d4dcc-75a3-4a11-ba18-bbee51342529,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",eec09c37-dcd3-43c5-87f2-2cc1323e0a7e,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",7ea60ca0-1245-49cb-9a5d-e7a9d08bf0f7,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",af427ff2-a4b5-4a6a-b3fc-129be853f47f,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",e9ced1d0-b926-490e-9c76-ba101cd1b338,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",ec87bcd4-77ae-4555-97a0-385ff9ca8a08,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",7022027f-c034-4ec7-89bd-2c0714fdeff1,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",5b9e59ab-4e8c-4519-9ffe-d552b5ba551c,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",4073c493-c63d-4e17-afc0-a24156833bfd,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",33502743-6c08-450c-aaa0-e44353e54e5e,1,MJ
"electricity production, nuclear, boiling water reactor | electricity, high voltage | EN15804, U",bd9ad7e9-9e61-4372-8b94-26c3fde592fe,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",06bbd96f-e07a-402d-935d-553436eb6e50,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",69a5d380-de0a-4f5c-9c79-a3c626edae8c,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",af21b78f-0a8b-4083-80e2-7c692d17a35f,1,MJ
"electricity, high voltage, import from CA-QC | electricity, high voltage | EN15804, U",6018497b-82fa-42b8-a7e0-08097bbd316e,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",4bf7cdf8-82bd-407a-b241-4bc51ab9d8fc,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",4808250e-5dd5-4c88-8c72-a1b03b2388b5,1,MJ
"electricity, high voltage, import from US-NPCC | electricity, high voltage | EN15804, U",55040956-44d9-441d-a737-385bda46fd66,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",dbf47c51-6a88-41b9-bb7d-df32692f5db6,1,MJ
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | EN15804, U",da47a349-ddb7-42de-b926-62f17c6a2dd8,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",dd306f71-ec23-4daa-bde2-1e35a0e66b99,1,MJ
"electricity, high voltage, import from CN-ECGC | electricity, high voltage | EN15804, U",6daf1afb-c5a2-4baa-81ad-7f45a4352ad5,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",a0969aed-6314-40a5-8140-7c43166d340f,1,MJ
"heat and power co-generation, wood chips, 6667 kW | electricity, high voltage | EN15804, U",765556aa-c729-47cd-974f-91c82f8e2861,1,MJ
"electricity, high voltage, import from BR-South-eastern/Mid-western grid | electricity, high voltage | EN15804, U",18643c32-ae14-43ad-8d2d-363e6d5e52da,1,MJ
"electricity, high voltage, import from CZ | electricity, high voltage | EN15804, U",1ddf9340-22c0-4e5b-8c22-ad5498234c42,1,MJ
